Broker,Date,Exchange,OrderType,Pct,Rebate,RoutingVenue
Wells Fargo,201212,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201212,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201212,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201212,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201212,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NASDAQ,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201212,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201212,NYSE,Other,0.5414,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NYSE,Other,0.1901,1.0,Nasdaq Exchange          
Wells Fargo,201212,NYSE,Other,0.1061,1.0,New York Stock Exch      
Wells Fargo,201212,NASDAQ,Other,0.6622,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NASDAQ,Other,0.1766,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Other,0.4231,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,Other,Other,0.2581,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Other,0.0943,1.0,NYSE Arca                
Wells Fargo,201212,Other,Other,0.0684,1.0,BATS Stock Exchange      
Wells Fargo,201303,NYSE,Total,0.7778,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NYSE,Total,0.0949,1.0,Nasdaq Exchange          
Wells Fargo,201303,NYSE,Total,0.0502,1.0,New York Stock Exch      
Wells Fargo,201303,NASDAQ,Total,0.8433,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NASDAQ,Total,0.0805,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Total,0.5969,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,Other,Total,0.1783,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Total,0.0534,1.0,BATS Stock Exchange      
Wells Fargo,201303,Other,Total,0.0449,1.0,NYSE Arca                
Wells Fargo,201303,Other,Total,0.0346,1.0,Nasdaq BX                
Wells Fargo,201303,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201303,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201303,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201303,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201303,Other,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201303,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201303,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201303,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NASDAQ,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201303,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201303,Other,Limit,0.0,1.0,Nasdaq BX                
Wells Fargo,201303,NYSE,Other,0.5505,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NYSE,Other,0.192,1.0,Nasdaq Exchange          
Wells Fargo,201303,NYSE,Other,0.1016,1.0,New York Stock Exch      
Wells Fargo,201303,NASDAQ,Other,0.6861,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,NASDAQ,Other,0.1613,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Other,0.3869,1.0,"Wells Fargo Securities, L"
Wells Fargo,201303,Other,Other,0.2712,1.0,Nasdaq Exchange          
Wells Fargo,201303,Other,Other,0.0812,1.0,BATS Stock Exchange      
Wells Fargo,201303,Other,Other,0.0683,1.0,NYSE Arca                
Wells Fargo,201303,Other,Other,0.0526,1.0,Nasdaq BX                
Wells Fargo,201306,NYSE,Total,0.74,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NYSE,Total,0.1166,1.0,Nasdaq Exchange          
Wells Fargo,201306,NYSE,Total,0.0644,1.0,New York Stock Exch      
Wells Fargo,201306,NASDAQ,Total,0.7713,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NASDAQ,Total,0.1282,1.0,Nasdaq Exchange          
Wells Fargo,201306,NASDAQ,Total,0.0278,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Total,0.3238,1.0,Nasdaq Exchange          
Wells Fargo,201306,Other,Total,0.2193,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,Other,Total,0.1133,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Total,0.0884,1.0,NYSE Arca                
Wells Fargo,201306,Other,Total,0.0441,1.0,Citadel Derivatives Group
Wells Fargo,201306,Other,Total,0.026000000000000002,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Total,0.0223,1.0,NASDAQ OMX PHLX          
Wells Fargo,201306,Other,Total,0.0186,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Total,0.0164,1.0,Nasdaq BX                
Wells Fargo,201306,Other,Total,0.0157,1.0,BATS Y Exchange          
Wells Fargo,201306,Other,Total,0.015,1.0,NYSE Amex                
Wells Fargo,201306,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201306,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201306,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201306,NASDAQ,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201306,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201306,Other,Market,0.0,1.0,Citadel Derivatives Group
Wells Fargo,201306,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Market,0.0,1.0,NASDAQ OMX PHLX          
Wells Fargo,201306,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201306,Other,Market,0.0,1.0,BATS Y Exchange          
Wells Fargo,201306,Other,Market,0.0,1.0,NYSE Amex                
Wells Fargo,201306,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201306,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201306,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NASDAQ,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201306,NASDAQ,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Limit,0.0464,1.0,Nasdaq Exchange          
Wells Fargo,201306,Other,Limit,0.9536,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201306,Other,Limit,0.0,1.0,Citadel Derivatives Group
Wells Fargo,201306,Other,Limit,0.0,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Limit,0.0,1.0,NASDAQ OMX PHLX          
Wells Fargo,201306,Other,Limit,0.0,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Limit,0.0,1.0,Nasdaq BX                
Wells Fargo,201306,Other,Limit,0.0,1.0,BATS Y Exchange          
Wells Fargo,201306,Other,Limit,0.0,1.0,NYSE Amex                
Wells Fargo,201306,NYSE,Other,0.5148,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NYSE,Other,0.2177,1.0,Nasdaq Exchange          
Wells Fargo,201306,NYSE,Other,0.1202,1.0,New York Stock Exch      
Wells Fargo,201306,NASDAQ,Other,0.5789,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,NASDAQ,Other,0.2361,1.0,Nasdaq Exchange          
Wells Fargo,201306,NASDAQ,Other,0.0511,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Other,0.3767,1.0,Nasdaq Exchange          
Wells Fargo,201306,Other,Other,0.0843,1.0,"Wells Fargo Securities, L"
Wells Fargo,201306,Other,Other,0.1336,1.0,BATS Stock Exchange      
Wells Fargo,201306,Other,Other,0.1043,1.0,NYSE Arca                
Wells Fargo,201306,Other,Other,0.052000000000000005,1.0,Citadel Derivatives Group
Wells Fargo,201306,Other,Other,0.0306,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Other,0.0263,1.0,NASDAQ OMX PHLX          
Wells Fargo,201306,Other,Other,0.022000000000000002,1.0,Knight Capital Americas  
Wells Fargo,201306,Other,Other,0.0193,1.0,Nasdaq BX                
Wells Fargo,201306,Other,Other,0.0186,1.0,BATS Y Exchange          
Wells Fargo,201306,Other,Other,0.0177,1.0,NYSE Amex                
Wells Fargo,201309,NYSE,Total,0.3697,1.0,Nasdaq Exchange          
Wells Fargo,201309,NYSE,Total,0.2342,1.0,New York Stock Exch      
Wells Fargo,201309,NYSE,Total,0.0889,1.0,NYSE Arca                
Wells Fargo,201309,NYSE,Total,0.0803,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NYSE,Total,0.0583,1.0,Nasdaq BX                
Wells Fargo,201309,NYSE,Total,0.0389,1.0,BATS Stock Exchange      
Wells Fargo,201309,NYSE,Total,0.0218,1.0,Barclays ATS             
Wells Fargo,201309,NYSE,Total,0.0127,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Total,0.4796,1.0,Nasdaq Exchange          
Wells Fargo,201309,NASDAQ,Total,0.1,1.0,NYSE Arca                
Wells Fargo,201309,NASDAQ,Total,0.0966,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NASDAQ,Total,0.0676,1.0,BATS Stock Exchange      
Wells Fargo,201309,NASDAQ,Total,0.0505,1.0,Knight Capital Americas  
Wells Fargo,201309,NASDAQ,Total,0.0441,1.0,Nasdaq BX                
Wells Fargo,201309,NASDAQ,Total,0.0268,1.0,Barclays ATS             
Wells Fargo,201309,NASDAQ,Total,0.0206,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Total,0.0149,1.0,UBS Securities LLC       
Wells Fargo,201309,Other,Total,0.4007,1.0,Nasdaq Exchange          
Wells Fargo,201309,Other,Total,0.1277,1.0,BATS Stock Exchange      
Wells Fargo,201309,Other,Total,0.1229,1.0,NYSE Arca                
Wells Fargo,201309,Other,Total,0.0422,1.0,Nasdaq BX                
Wells Fargo,201309,Other,Total,0.0393,1.0,Citadel Derivatives Group
Wells Fargo,201309,Other,Total,0.0281,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,Other,Total,0.0275,1.0,Barclays ATS             
Wells Fargo,201309,Other,Total,0.0268,1.0,NASDAQ OMX PHLX          
Wells Fargo,201309,Other,Total,0.0251,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Total,0.023,1.0,NYSE Amex                
Wells Fargo,201309,Other,Total,0.0178,1.0,Wells Fargo Securities   
Wells Fargo,201309,Other,Total,0.0159,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Total,0.0145,1.0,Direct Edge Exchange     
Wells Fargo,201309,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201309,NYSE,Market,0.102,1.0,New York Stock Exch      
Wells Fargo,201309,NYSE,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201309,NYSE,Market,0.4327,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NYSE,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201309,NYSE,Market,0.0163,1.0,BATS Stock Exchange      
Wells Fargo,201309,NYSE,Market,0.1714,1.0,Barclays ATS             
Wells Fargo,201309,NYSE,Market,0.0327,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201309,NASDAQ,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201309,NASDAQ,Market,0.3535,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NASDAQ,Market,0.0909,1.0,BATS Stock Exchange      
Wells Fargo,201309,NASDAQ,Market,0.0404,1.0,Knight Capital Americas  
Wells Fargo,201309,NASDAQ,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201309,NASDAQ,Market,0.10099999999999999,1.0,Barclays ATS             
Wells Fargo,201309,NASDAQ,Market,0.0303,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Market,0.1111,1.0,UBS Securities LLC       
Wells Fargo,201309,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201309,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201309,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201309,Other,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201309,Other,Market,0.0,1.0,Citadel Derivatives Group
Wells Fargo,201309,Other,Market,0.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,Other,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201309,Other,Market,0.0,1.0,NASDAQ OMX PHLX          
Wells Fargo,201309,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Market,0.0,1.0,NYSE Amex                
Wells Fargo,201309,Other,Market,0.0,1.0,Wells Fargo Securities   
Wells Fargo,201309,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Market,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201309,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201309,NYSE,Limit,0.0489,1.0,New York Stock Exch      
Wells Fargo,201309,NYSE,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201309,NYSE,Limit,0.4939,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NYSE,Limit,0.0037,1.0,Nasdaq BX                
Wells Fargo,201309,NYSE,Limit,0.0159,1.0,BATS Stock Exchange      
Wells Fargo,201309,NYSE,Limit,0.1125,1.0,Barclays ATS             
Wells Fargo,201309,NYSE,Limit,0.0367,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Limit,0.0081,1.0,Nasdaq Exchange          
Wells Fargo,201309,NASDAQ,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201309,NASDAQ,Limit,0.3544,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NASDAQ,Limit,0.0387,1.0,BATS Stock Exchange      
Wells Fargo,201309,NASDAQ,Limit,0.0346,1.0,Knight Capital Americas  
Wells Fargo,201309,NASDAQ,Limit,0.0041,1.0,Nasdaq BX                
Wells Fargo,201309,NASDAQ,Limit,0.1629,1.0,Barclays ATS             
Wells Fargo,201309,NASDAQ,Limit,0.0591,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Limit,0.0611,1.0,UBS Securities LLC       
Wells Fargo,201309,Other,Limit,0.5957,1.0,Nasdaq Exchange          
Wells Fargo,201309,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201309,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201309,Other,Limit,0.0,1.0,Nasdaq BX                
Wells Fargo,201309,Other,Limit,0.0,1.0,Citadel Derivatives Group
Wells Fargo,201309,Other,Limit,0.0851,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,Other,Limit,0.1277,1.0,Barclays ATS             
Wells Fargo,201309,Other,Limit,0.0,1.0,NASDAQ OMX PHLX          
Wells Fargo,201309,Other,Limit,0.0,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Limit,0.0,1.0,NYSE Amex                
Wells Fargo,201309,Other,Limit,0.0,1.0,Wells Fargo Securities   
Wells Fargo,201309,Other,Limit,0.0851,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Limit,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201309,NYSE,Other,0.3766,1.0,Nasdaq Exchange          
Wells Fargo,201309,NYSE,Other,0.2375,1.0,New York Stock Exch      
Wells Fargo,201309,NYSE,Other,0.0905,1.0,NYSE Arca                
Wells Fargo,201309,NYSE,Other,0.0729,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NYSE,Other,0.0593,1.0,Nasdaq BX                
Wells Fargo,201309,NYSE,Other,0.0394,1.0,BATS Stock Exchange      
Wells Fargo,201309,NYSE,Other,0.0199,1.0,Barclays ATS             
Wells Fargo,201309,NYSE,Other,0.0123,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Other,0.4904,1.0,Nasdaq Exchange          
Wells Fargo,201309,NASDAQ,Other,0.1023,1.0,NYSE Arca                
Wells Fargo,201309,NASDAQ,Other,0.0907,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,NASDAQ,Other,0.068,1.0,BATS Stock Exchange      
Wells Fargo,201309,NASDAQ,Other,0.0509,1.0,Knight Capital Americas  
Wells Fargo,201309,NASDAQ,Other,0.045,1.0,Nasdaq BX                
Wells Fargo,201309,NASDAQ,Other,0.024,1.0,Barclays ATS             
Wells Fargo,201309,NASDAQ,Other,0.0199,1.0,Wells Fargo Securities   
Wells Fargo,201309,NASDAQ,Other,0.0137,1.0,UBS Securities LLC       
Wells Fargo,201309,Other,Other,0.3995,1.0,Nasdaq Exchange          
Wells Fargo,201309,Other,Other,0.1287,1.0,BATS Stock Exchange      
Wells Fargo,201309,Other,Other,0.1239,1.0,NYSE Arca                
Wells Fargo,201309,Other,Other,0.0426,1.0,Nasdaq BX                
Wells Fargo,201309,Other,Other,0.0397,1.0,Citadel Derivatives Group
Wells Fargo,201309,Other,Other,0.0277,1.0,"Wells Fargo Securities, L"
Wells Fargo,201309,Other,Other,0.0267,1.0,Barclays ATS             
Wells Fargo,201309,Other,Other,0.027000000000000003,1.0,NASDAQ OMX PHLX          
Wells Fargo,201309,Other,Other,0.0253,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Other,0.0232,1.0,NYSE Amex                
Wells Fargo,201309,Other,Other,0.018000000000000002,1.0,Wells Fargo Securities   
Wells Fargo,201309,Other,Other,0.0154,1.0,Knight Capital Americas  
Wells Fargo,201309,Other,Other,0.0146,1.0,Direct Edge Exchange     
Wells Fargo,201312,NYSE,Total,0.3605,1.0,Nasdaq Exchange          
Wells Fargo,201312,NYSE,Total,0.2315,1.0,New York Stock Exch      
Wells Fargo,201312,NYSE,Total,0.0952,1.0,NYSE Arca                
Wells Fargo,201312,NYSE,Total,0.0824,1.0,Nasdaq BX                
Wells Fargo,201312,NYSE,Total,0.0671,1.0,"Wells Fargo Securities, L"
Wells Fargo,201312,NYSE,Total,0.0301,1.0,BATS Stock Exchange      
Wells Fargo,201312,NYSE,Total,0.0219,1.0,Barclays ATS             
Wells Fargo,201312,NYSE,Total,0.0215,1.0,Wells Fargo Securities   
Wells Fargo,201312,NASDAQ,Total,0.4631,1.0,Nasdaq Exchange          
Wells Fargo,201312,NASDAQ,Total,0.0912,1.0,BATS Stock Exchange      
Wells Fargo,201312,NASDAQ,Total,0.0906,1.0,NYSE Arca                
Wells Fargo,201312,NASDAQ,Total,0.079,1.0,"Wells Fargo Securities, L"
Wells Fargo,201312,NASDAQ,Total,0.0536,1.0,Knight Capital Americas  
Wells Fargo,201312,NASDAQ,Total,0.0527,1.0,Nasdaq BX                
Wells Fargo,201312,NASDAQ,Total,0.0299,1.0,Barclays ATS             
Wells Fargo,201312,NASDAQ,Total,0.0244,1.0,Wells Fargo Securities   
Wells Fargo,201312,NASDAQ,Total,0.016,1.0,UBS Securities LLC       
Wells Fargo,201312,Other,Total,0.4004,1.0,Nasdaq Exchange          
Wells Fargo,201312,Other,Total,0.1927,1.0,BATS Stock Exchange      
Wells Fargo,201312,Other,Total,0.1116,1.0,NYSE Arca                
Wells Fargo,201312,Other,Total,0.0437,1.0,Nasdaq BX                
Wells Fargo,201312,Other,Total,0.0427,1.0,NASDAQ OMX PHLX          
Wells Fargo,201312,Other,Total,0.026000000000000002,1.0,"Wells Fargo Securities, L"
Wells Fargo,201312,Other,Total,0.0229,1.0,Barclays ATS             
Wells Fargo,201312,Other,Total,0.0172,1.0,NYSE Amex                
Wells Fargo,201312,Other,Total,0.0149,1.0,Wells Fargo Securities   
Wells Fargo,201312,Other,Total,0.0134,1.0,Knight Capital Americas  
Wells Fargo,201312,Other,Total,0.0117,1.0,National Stock Exchange  
Wells Fargo,201312,Other,Total,0.0114,1.0,Direct Edge Exchange     
Wells Fargo,201312,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201312,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201312,NYSE,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201312,NYSE,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201312,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201312,NYSE,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201312,NYSE,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201312,NYSE,Market,0.0,1.0,Wells Fargo Securities   
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201312,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,Wells Fargo Securities   
Wells Fargo,201312,NASDAQ,Market,0.0,1.0,UBS Securities LLC       
Wells Fargo,201312,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201312,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201312,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201312,Other,Market,0.0,1.0,Nasdaq BX                
Wells Fargo,201312,Other,Market,0.0,1.0,NASDAQ OMX PHLX          
Wells Fargo,201312,Other,Market,0.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201312,Other,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201312,Other,Market,0.0,1.0,NYSE Amex                
Wells Fargo,201312,Other,Market,0.0,1.0,Wells Fargo Securities   
Wells Fargo,201312,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201312,Other,Market,0.0,1.0,National Stock Exchange  
Wells Fargo,201312,Other,Market,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201312,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201312,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201312,NYSE,Limit,0.0,1.0,NYSE Arca                
