MarketCenter,idate,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType
UBSS,201505,NYSE,11,415363,84753875,1049493,50208809,16743026,66945508,4218,961,713,270,0.005745548738133914,0.00976243457703587,63067148.0,0.009554403263962388,0.02104985150113336,3311285.0,0.030067451155669167,573402.0,18.374499999999987,0.4221718794144422,66951835,1327554.1,602568.964699999,99561.89999999998,242074.2,384675.0311,653612.9090000005,0.941977886043004,0.049457718373215616,0.00856439558378049,Market
UBSS,201505,NYSE,12,16007665,2318636461,2038074229,213943207,58884029,268295244,1859279,941867,1284897,384857,0.0033895958316273052,0.016523086632010624,99988711.0,0.0060028404116540795,0.18545331382459784,170221595.0,3.8584711099669855,2616930.0,49.09289999999981,30.865276449885936,272827236,18543237.800000016,600216.2751000008,656795106.6000009,80772267.9,924774.0618999988,4507948.056000007,0.366490943008344,0.6239171627278444,0.009591894263811695,Limit
UBSS,201505,NYSE,13,26957124,2935682180,2905084387,23211004,3936726,24365515,1095627,569595,738701,282441,0.005726044387504972,0.0,0.0,,,0.0,,0.0,0.0,,27147730,0.0,0.0,0.0,0.0,155449.10700000034,0.0,0.0,0.0,0.0,Other
UBSS,201505,NYSE,14,39031204,4686509551,4601403319,38335762,32362714,43349556,12172772,5847519,6960624,1961890,-0.0007879888938482902,0.0,0.0,,,0.0,,0.0,0.0,,70698476,0.0,0.0,0.0,0.0,-55709.61389999988,0.0,0.0,0.0,0.0,Other
UBSS,201505,NYSE,15,40664602,5862298017,5840083135,5245729,5069330,3815266,1451195,880210,1802785,1477827,0.0029579936770114433,0.0,0.0,,,0.0,,0.0,0.0,,10315059,0.0,0.0,0.0,0.0,30511.879299999986,0.0,0.0,0.0,0.0,Other
UBSS,201505,Other,11,274865,59298392,800646,35226001,9053097,44268823,7042,1465,1728,40,0.010684928608979322,0.013402300105571256,41612548.0,0.011822840221175577,0.006697020812087742,2375974.0,0.09803802566863104,290576.0,19.498199999999994,1.2448825780518693,44279098,278680.1000000001,491978.5061999993,232935.8,361733.0,473119.00099999906,593441.7598,0.9397785835655458,0.05365904246739624,0.006562373967057775,Market
UBSS,201505,Other,12,9158921,1375979869,1226876293,102642056,40817420,141500900,728728,402309,588976,203194,0.01281784406908053,0.020410727062742075,62663548.0,0.005253286250245517,0.18074706207187632,79605072.0,4.288672528303223,1190856.0,15.488999999999931,29.069044452058,143459476,11326252.2,329189.5551,341400085.40000004,34617045.999999985,1838841.193600001,2928112.2091999967,0.4368031289895413,0.5548958787497593,0.008300992260699459,Limit
UBSS,201505,Other,13,28462580,3899530188,3872444335,13156697,2251885,12995960,726986,421205,668071,403862,0.009020678359630984,0.0,0.0,,,0.0,,0.0,0.0,,15408582,0.0,0.0,0.0,0.0,138995.86219999954,0.0,0.0,0.0,0.0,Other
UBSS,201505,Other,14,40151141,6483820115,6434503012,24317347,9091715,21593915,4299354,2325007,3392581,1390946,-0.002371588244530782,0.0,0.0,,,0.0,,0.0,0.0,,33409062,0.0,0.0,0.0,0.0,-79232.53870000005,0.0,0.0,0.0,0.0,Other
UBSS,201505,Other,15,41468780,6995776012,6968248356,3898379,2629777,2243877,806732,554283,1257613,1024687,0.002316154209550141,0.0,0.0,,,0.0,,0.0,0.0,,6528156,0.0,0.0,0.0,0.0,15120.216000000013,0.0,0.0,0.0,0.0,Other
UBSS,201506,NASDAQ,11,284559,57547227,1400438,35347003,8308426,43652510,2490,0,0,343,0.009545704310911712,0.02010962238625577,41083546.0,0.0192026837994948,0.020366258063507958,2130460.0,0.04840086178571764,441423.0,20.1228,0.14478130953756382,43655429,836718.1,788914.3431999994,103116.1,63909.80000000003,416721.81680000026,877894.1922999995,0.9410867546393828,0.04880171948373248,0.010111525876884636,Market
UBSS,201506,NASDAQ,12,11217323,1629498146,1436813818,139939527,46537002,183800627,1085280,560304,747844,242327,0.007646100709006657,0.028971596254346824,77877176.0,0.007917106433083798,0.31786314644999464,106606337.0,3.656145930611985,1993016.0,22.57790000000004,39.859693299000114,186476529,24754284.20000001,616561.8910999992,389768325.19999987,79441006.50000001,1425818.3206000002,5402522.709099998,0.4176245472694313,0.5716876948090341,0.010687757921534456,Limit
UBSS,201506,NASDAQ,13,35927714,4103467165,4065589699,28819916,3110383,28257559,1546966,731402,895753,368533,-0.012499758818418857,0.0,0.0,,,0.0,,0.0,0.0,,31930299,0.0,0.0,0.0,0.0,-399121.0365000008,0.0,0.0,0.0,0.0,Other
UBSS,201506,NASDAQ,14,25755562,3098193709,3043911717,29173074,16559518,30575526,6351078,3138322,3969812,1324390,-0.002900411175032462,0.0,0.0,,,0.0,,0.0,0.0,,45732592,0.0,0.0,0.0,0.0,-132643.32090000017,0.0,0.0,0.0,0.0,Other
UBSS,201506,NASDAQ,15,19123272,2513051500,2498337034,4172269,3560690,3104558,988286,635087,1362344,1066937,0.0029077285680681906,0.0,0.0,,,0.0,,0.0,0.0,,7732959,0.0,0.0,0.0,0.0,22485.34580000003,0.0,0.0,0.0,0.0,Other
UBSS,201506,NYSE,11,482883,98463355,1515966,59014972,18466305,77467812,6117,1414,5568,100,0.006722890439712289,0.008918294746226223,73369163.0,0.008935800003606437,0.015010450643957871,3515047.0,0.023518718241889808,597067.0,21.350400000000004,1.3082687537579532,77481277,1101304.2000000002,655612.1670000013,82669.40000000004,781124.0999999999,520898.13639999967,691000.8655999986,0.9469276429194631,0.04536640509938936,0.007705951981147652,Market
UBSS,201506,NYSE,12,19440381,2752193840,2431010107,241266960,70809593,306495144,2267837,1175750,1537654,531264,0.0034296979901594807,0.015522817299254156,112270202.0,0.0059644984721769646,0.26857974300251114,196741396.0,4.1774590218928775,3064955.0,49.1762,31.66024476705205,312076553,30153502.00000001,669635.4482999992,821879119.6999992,97037225.5,1070328.3265999989,4844307.315600007,0.3597521214610442,0.6304267145632053,0.009821163975750526,Limit
UBSS,201506,NYSE,13,29268433,3186232404,3151076811,27720560,3559595,28160668,1180719,610638,844501,366543,-0.001495326484155849,0.0,0.0,,,0.0,,0.0,0.0,,31280155,0.0,0.0,0.0,0.0,-46774.0442,0.0,0.0,0.0,0.0,Other
UBSS,201506,NYSE,14,47397187,5694237997,5591182972,49025183,35780124,51490943,14388245,7207465,8669551,2501917,-0.00013680331232100877,0.0,0.0,,,0.0,,0.0,0.0,,84805307,0.0,0.0,0.0,0.0,-11601.646900000027,0.0,0.0,0.0,0.0,Other
UBSS,201506,NYSE,15,45168896,6506732251,6481485050,6242007,5544993,4255813,1581634,1010244,2104942,1751517,0.0021957327055230373,0.0,0.0,,,0.0,,0.0,0.0,,11787000,0.0,0.0,0.0,0.0,25881.10140000004,0.0,0.0,0.0,0.0,Other
UBSS,201506,Other,11,310132,66813265,1077599,39323439,9903028,49220290,5638,224,100,105,0.009953010024058784,0.012470563398344254,46708463.0,0.011519812341074043,0.017393445380551268,2206494.0,0.051872654083808964,311510.0,17.480599999999974,0.2121935090366278,49226467,812421.0999999999,538072.7285000003,114456.69999999994,66100.39999999992,489951.5194999989,613881.7776000013,0.948848573674808,0.044823326443476016,0.0063280998817160684,Market
UBSS,201506,Other,12,10791606,1574257549,1403441754,113924685,50789617,162506221,836396,459506,630244,236024,0.008088189848869333,0.019662536190087485,72111611.0,0.004939874618804454,0.13741941779667075,91309100.0,4.487005107924619,1293591.0,15.736799999999931,28.11903298646943,164714302,9909535.6,356222.3169000001,409704398.0999999,36374527.99999998,1332240.5453999978,3238700.9240999995,0.43779811543019503,0.5543483406802161,0.007853543889588895,Limit
UBSS,201506,Other,13,29695902,3916342666,3887080304,15192979,2321086,14817479,800272,451858,753519,468165,-0.008141926697200217,0.0,0.0,,,0.0,,0.0,0.0,,17514065,0.0,0.0,0.0,0.0,-142598.2333999999,0.0,0.0,0.0,0.0,Other
UBSS,201506,Other,14,47132208,7452985002,7398247181,28800614,9632259,24345264,5171681,2754245,4049578,1607816,-0.0017008656938033214,0.0,0.0,,,0.0,,0.0,0.0,,38432873,0.0,0.0,0.0,0.0,-65369.15519999995,0.0,0.0,0.0,0.0,Other
UBSS,201506,Other,15,43734179,7270845598,7250654285,4491087,2839254,2533078,938676,613449,1349207,1145247,0.0043796075380395,0.0,0.0,,,0.0,,0.0,0.0,,7330341,0.0,0.0,0.0,0.0,32104.016700000004,0.0,0.0,0.0,0.0,Other
UBSS,201507,NASDAQ,11,336066,67219192,1341794,40337120,9516136,49842557,3698,536,4469,1808,0.009422253904539338,0.02235531904876987,46863306.0,0.01894286856117234,0.0607599493727566,2557590.0,0.042573047282793576,432360.0,19.736399999999968,1.4883014154870935,49853256,2847412.1000000006,887725.4458999991,108884.40000000002,643481.9999999998,469730.0359999992,1114485.4435000008,0.9400249805148132,0.0513023662887736,0.008672653196413091,Market
UBSS,201507,NASDAQ,12,11864613,1722118860,1519169997,144338616,51416052,192992351,1174074,599615,727652,228521,0.004729040784355649,0.030608659740364374,85395658.0,0.009234178765857163,0.3039551003869539,107716908.0,2.957139508683264,2642102.0,27.24010000000013,32.080913416665986,195754668,25956445.799999986,788558.7718000006,318533924.40000033,84761045.50000003,925731.8086999996,5991788.025399995,0.4362381692987265,0.5502648243361429,0.01349700636513046,Limit
UBSS,201507,NASDAQ,13,47753474,5479061159,5431933136,35920261,4085036,35329911,1951211,926245,1154506,485460,-0.003527499053437852,0.0,0.0,,,0.0,,0.0,0.0,,40005297,0.0,0.0,0.0,0.0,-141118.64730000013,0.0,0.0,0.0,0.0,Other
UBSS,201507,NASDAQ,14,28574715,3535651102,3479098937,28139647,18909509,31785311,6808540,3204131,3813485,1156856,-0.00165638401037417,0.0,0.0,,,0.0,,0.0,0.0,,47049156,0.0,0.0,0.0,0.0,-77931.46969999994,0.0,0.0,0.0,0.0,Other
UBSS,201507,NASDAQ,15,21752367,2861748095,2844487469,4623766,4400791,3787203,1180290,741593,1546327,1172559,0.006073079010969736,0.0,0.0,,,0.0,,0.0,0.0,,9024557,0.0,0.0,0.0,0.0,54806.84770000001,0.0,0.0,0.0,0.0,Other
UBSS,201507,NYSE,11,538398,109460630,1638066,63118873,20930738,84025168,15947,750,3794,1979,0.005136931233387859,0.010396073704612405,79453302.0,0.0093281438838124,0.1621514106487356,4022557.0,0.046118451522253134,573752.0,20.7798,0.6039198120442286,84049611,12883465.000000006,741151.8330999996,185514.1,346500.20000000024,431757.07189999975,873785.9508000015,0.9453143334595564,0.047859317278696266,0.006826349261747328,Market
UBSS,201507,NYSE,12,21269152,3044989976,2676658769,271345528,86360357,352160191,2525924,1166381,1406304,402228,0.0015373016982932787,0.01582276039238215,135130520.0,0.006593672571525658,0.22605900502713985,218563027.0,2.8211693810408236,4012338.0,56.856699999999925,21.476419583793792,357705885,30547470.90000002,891006.4032999994,616603319.5999991,86170654.40000002,549901.8645000003,5659894.509300004,0.3777699100477477,0.6110132266904136,0.011216863261838702,Limit
UBSS,201507,NYSE,13,38597214,4222050178,4175046559,37538556,4728191,38507139,1559062,777088,940342,365926,-0.00021759036719812118,0.0,0.0,,,0.0,,0.0,0.0,,42266747,0.0,0.0,0.0,0.0,-9196.837000000085,0.0,0.0,0.0,0.0,Other
UBSS,201507,NYSE,14,48692559,5888322685,5770603868,52216377,45636845,61727467,17021766,7872271,8614606,2181780,0.000883463751454193,0.0,0.0,,,0.0,,0.0,0.0,,97853222,0.0,0.0,0.0,0.0,86449.77459999996,0.0,0.0,0.0,0.0,Other
UBSS,201507,NYSE,15,47129034,6575366640,6549193624,7160371,6120113,5237584,1919578,1122359,2221974,1779762,0.006895079343493788,0.0,0.0,,,0.0,,0.0,0.0,,13280484,0.0,0.0,0.0,0.0,91569.99089999977,0.0,0.0,0.0,0.0,Other
UBSS,201507,Other,11,341698,73497189,1093424,43695027,10188119,53866746,9200,1508,4684,913,0.010716903948036005,0.013331825387478277,51150613.0,0.0112046130962301,0.026671461395780333,2483625.0,0.06614734511047361,248908.0,17.946299999999987,1.2739594548989983,53883146,1364261.5999999996,573122.8282999977,164285.2,317098.6999999999,577460.5001000004,718360.6937999985,0.94928779770951,0.046092798664725335,0.0046194036257645385,Market
UBSS,201507,Other,12,11282714,1665006331,1479336482,120615921,58574996,176862884,980033,470345,620670,219314,0.008380457612145582,0.019669400355822705,81095747.0,0.005458844154922192,0.13909369624525447,96490416.0,3.880141670235938,1604754.0,15.946799999999914,23.981111310518607,179190917,11279907.200000007,442689.0444999989,374396483.90000045,38483784.29999999,1501701.8843999968,3524577.886599997,0.4525661699694299,0.5384782756594744,0.00895555437109572,Limit
UBSS,201507,Other,13,40774556,5341741990,5309422296,17793085,3003433,17452529,1054562,550655,921817,552002,-0.0006994909724791418,0.0,0.0,,,0.0,,0.0,0.0,,20796518,0.0,0.0,0.0,0.0,-14546.976599999976,0.0,0.0,0.0,0.0,Other
UBSS,201507,Other,14,51496177,8269282701,8206179491,30651460,12290868,28398394,6127530,2861735,3754779,1371821,0.0036996346332224955,0.0,0.0,,,0.0,,0.0,0.0,,42942328,0.0,0.0,0.0,0.0,158870.92390000008,0.0,0.0,0.0,0.0,Other
UBSS,201507,Other,15,49005651,8196277431,8170748714,5265074,3134649,3255783,1155245,701354,1450557,1134001,0.005537922833883918,0.0,0.0,,,0.0,,0.0,0.0,,8399723,0.0,0.0,0.0,0.0,46517.01779999993,0.0,0.0,0.0,0.0,Other
UBSS,201508,NASDAQ,11,358333,70705593,1525391,41428309,11112415,52478953,21159,14847,22485,2362,0.02017995090056236,0.02429639273908751,49204504.0,0.025610198903742592,0.3128797985647818,2642310.0,2.8194756860474355,693910.0,38.2254,2.6723886382960336,52540724,15395095.3,1260137.134399998,7449928.799999999,1854397.200000001,1060269.2305999985,1276550.065100001,0.9365022073163668,0.0502907040260808,0.013207088657552568,Market
UBSS,201508,NASDAQ,12,12832207,1890442361,1672071772,151314550,60229733,209154192,1033996,504162,648226,182032,0.009645120490445969,0.036543291659647495,104359711.0,0.009432748804756638,0.16962297643771745,104212141.0,2.3938374522024284,2972431.0,24.75020000000007,22.85499185683368,211544283,17701804.8,984398.9391999979,249466926.10000017,67934886.29999998,2040370.0986000004,7730524.432600008,0.4933232395602012,0.4926256551211077,0.014051105318691122,Limit
UBSS,201508,NASDAQ,13,57579225,6551484355,6349740370,37194095,4678798,36788320,2192874,987162,1197869,504363,-0.010056406823860956,0.0,0.0,,,0.0,,0.0,0.0,,41872893,0.0,0.0,0.0,0.0,-421090.8468999997,0.0,0.0,0.0,0.0,Other
UBSS,201508,NASDAQ,14,29678373,3686159592,3604320711,25297041,18970310,31889824,6378657,2488669,2596393,732321,0.002473641555827453,0.0,0.0,,,0.0,,0.0,0.0,,44267351,0.0,0.0,0.0,0.0,109501.55899999998,0.0,0.0,0.0,0.0,Other
UBSS,201508,NASDAQ,15,24681915,3273923096,3241638062,5383711,4187132,4943589,1205737,675082,1308177,926616,0.0019447095830534538,0.0,0.0,,,0.0,,0.0,0.0,,9570843,0.0,0.0,0.0,0.0,18612.51010000007,0.0,0.0,0.0,0.0,Other
UBSS,201508,NYSE,11,574375,115382972,2004332,66959191,20740014,87306261,28672,31359,148494,181861,0.015328738749684188,0.013189875663069008,82849380.0,0.014222066583962363,1.283485666398469,3872700.0,0.4617605288300151,977125.0,115.61070000000014,45.546845081233165,87699205,106335991.7,1178289.3987999998,1788259.9999999998,44504960.99999996,1344318.2019999973,1156741.6097,0.9446993276620924,0.0441588951690041,0.011141777168903641,Market
UBSS,201508,NYSE,12,22021058,3208395904,2840798006,267751795,89285019,352462185,2177685,974879,1126000,265031,0.007654875323024831,0.01940796803715597,150306599.0,0.0069941407835327355,0.19884851429576966,202627736.0,1.9669310567631253,4102479.0,48.40800000000011,19.31085911713382,357036814,29888243.900000013,1051265.5141000005,398554786.8999996,79222394.00000003,2733072.296900007,6929359.074200002,0.42098347595046604,0.5675261711247513,0.01149035292478271,Limit
UBSS,201508,NYSE,13,54362907,5989725664,5781553217,44053167,6412164,46131539,1931040,842691,1035876,401835,-0.008916669356632184,0.0,0.0,,,0.0,,0.0,0.0,,50465331,0.0,0.0,0.0,0.0,-449982.67050000024,0.0,0.0,0.0,0.0,Other
UBSS,201508,NYSE,14,56841622,6866406209,6703362660,48759052,48143115,67971230,15069009,5986393,6047965,1514085,0.004429912983266927,0.0,0.0,,,0.0,,0.0,0.0,,96902167,0.0,0.0,0.0,0.0,429268.1677,0.0,0.0,0.0,0.0,Other
UBSS,201508,NYSE,15,56226746,7839899610,7803382907,7445055,7150090,6519030,2191450,1158336,2224067,1634891,0.008266817075130122,0.0,0.0,,,0.0,,0.0,0.0,,14595145,0.0,0.0,0.0,0.0,120655.39390000002,0.0,0.0,0.0,0.0,Other
UBSS,201508,Other,11,352148,75602344,1127961,43992953,11089901,54984542,20107,11774,30929,34477,-0.0005034463646346436,0.016290462660122882,52176526.0,0.015404931545269984,0.5946443578861498,2468410.0,2.085347126287773,437918.0,66.35760000000005,25.646835708968336,55082854,31026476.8,803775.8112999995,5147491.700000002,11231210.999999996,-27731.26260000084,897325.1763,0.9472371565932296,0.044812674375950094,0.00795016903082037,Market
UBSS,201508,Other,12,12529419,1861950793,1656291812,138406910,60734591,196965898,947548,448834,582455,169108,0.007850573053077464,0.023377570315692243,101208036.0,0.005290360684402566,0.14009462845420698,96062556.0,2.9249670142027004,1870909.0,18.344099999999962,22.64090476875145,199141501,14178702.200000005,535427.0145999995,280979807.5999997,42359072.500000015,1563374.9014999988,4655444.442399997,0.5082217191885081,0.4823834083685048,0.00939487244298716,Limit
UBSS,201508,Other,13,45753133,6078966204,5974568618,21019823,3267635,20739473,1170277,604737,961205,557582,-0.004293972415721725,0.0,0.0,,,0.0,,0.0,0.0,,24287458,0.0,0.0,0.0,0.0,-104289.67469999996,0.0,0.0,0.0,0.0,Other
UBSS,201508,Other,14,60661270,9933352290,9825420443,31610935,10587520,30373084,5269538,2314984,2873270,1033616,0.0016948115422709199,0.0,0.0,,,0.0,,0.0,0.0,,42198455,0.0,0.0,0.0,0.0,71518.42860000001,0.0,0.0,0.0,0.0,Other
UBSS,201508,Other,15,55813315,9394419805,9331789985,5951508,3258716,4247944,1276681,727737,1392452,1002653,0.00622775513385994,0.0,0.0,,,0.0,,0.0,0.0,,9210224,0.0,0.0,0.0,0.0,57359.019800000046,0.0,0.0,0.0,0.0,Other
UBSS,201509,NASDAQ,11,290178,58325795,1444813,36402523,8549029,44940563,5998,410,3101,680,0.012463590818844274,0.022485130050682155,42778103.0,0.019581158615191517,0.16163209948790855,1753984.0,2.4776138778917027,419465.0,17.12429999999998,0.8140431263633431,44951552,6914314.599999999,837644.8200999999,4345695.1000000015,341462.5999999997,560257.750800001,1010741.4927000016,0.9516490776558728,0.03901943140917582,0.00933149093495148,Market
UBSS,201509,NASDAQ,12,14168662,2033426146,1823208475,150996119,52535582,201136611,1121242,494054,596688,156075,0.008796780652366297,0.02949457762601809,93649402.0,0.008877668482068867,0.1549245973829068,107084827.0,2.4382738564820223,2797472.0,22.99830000000004,22.827380148934463,203531701,14508595.89999999,831388.344499997,261102134.10000017,63858956.8,1790423.7295000022,6003081.554500002,0.4601219443451711,0.5261334056260848,0.01374465002874417,Limit
UBSS,201509,NASDAQ,13,57950609,6571261813,6524498044,36257517,4017188,35807894,1888104,844089,1099391,457978,-0.0018010114065391675,0.0,0.0,,,0.0,,0.0,0.0,,40274705,0.0,0.0,0.0,0.0,-72535.20310000004,0.0,0.0,0.0,0.0,Other
UBSS,201509,NASDAQ,14,38450295,4785735718,4731543102,30327148,15044977,33195225,5931380,2438271,2787034,836500,-0.0037996759596337897,0.0,0.0,,,0.0,,0.0,0.0,,45372125,0.0,0.0,0.0,0.0,-172399.37259999927,0.0,0.0,0.0,0.0,Other
UBSS,201509,NASDAQ,15,30089769,4059114634,4041607442,6495276,3678288,5706632,1202969,697364,1257946,842123,0.0034820684275441755,0.0,0.0,,,0.0,,0.0,0.0,,10173564,0.0,0.0,0.0,0.0,35425.04600000003,0.0,0.0,0.0,0.0,Other
UBSS,201509,NYSE,11,476974,96659347,1906186,58718417,18880449,77588140,5912,600,3204,555,0.008146361311517117,0.01143944039723465,74135393.0,0.009737443340996377,0.009829502084112514,2904313.0,1.3893216399196635,559160.0,17.326999999999988,0.3096855998283136,77598866,728714.0000000001,721889.1888999994,4035024.8999999994,173163.79999999984,632148.3998000011,887687.6024999984,0.9553669637388772,0.03742726085713675,0.00720577540398593,Market
UBSS,201509,NYSE,12,24516408,3434666174,3098685562,255236512,71161040,321947219,2208021,955625,1014649,245534,0.003073454456545675,0.01686689340917605,124169455.0,0.00685384139440735,0.14943774457252804,198471987.0,1.9588272565639189,3756110.0,54.177400000000134,19.053955022616478,326397552,18555603.30000002,851037.7506000006,388772337.79999983,71568750.99999999,1003168.0107999988,5505312.7185999965,0.3804239775670867,0.608068246173611,0.011507776259302336,Limit
UBSS,201509,NYSE,13,50163659,5409781772,5362896601,37393178,4842439,38654603,1518007,688678,906323,357118,-0.0042845698548691705,0.0,0.0,,,0.0,,0.0,0.0,,42235617,0.0,0.0,0.0,0.0,-180961.45139999985,0.0,0.0,0.0,0.0,Other
UBSS,201509,NYSE,14,74445835,8799321728,8687485026,57428071,38169935,68563728,14308259,5639069,5507454,1315267,-0.0015527906649015198,0.0,0.0,,,0.0,,0.0,0.0,,95598006,0.0,0.0,0.0,0.0,-148443.69129999948,0.0,0.0,0.0,0.0,Other
