MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT
BNYC,2015Q4,Other,11,216149,47523581,2858,47517994,0,47486502,27466,1701,2214,111,0.01288142452730643,0.014327998035859844,43516768.0,0.0066411996497534,0.1411502366168369,3584940.0,0.3949601388028808,416286.0,14.038999999999977,0.779317344325776,47517994,6142402.099999996,289003.54439999996,1415908.3999999994,324418.9,612099.4533999998,680837.7246999999,0.9157955615718963,0.07544384133724163,0.008760597090862042,Market,0.0060819811627569964,0.16588935551446038,0.9005473181310638,0.015248243440832532,0.6607342238705216,-0.5195839872536847,0.008985239574553092,-0.002903258411796095,1.1039047340320733,-0.938015378517613
BNYC,2015Q4,Other,12,21880,4882235,12009,4867174,0,4850762,7673,3574,2982,1862,0.021492767630662053,0.026845309886188568,3986623.0,0.0005819293422026604,0.22331880892675332,819175.0,3.9440427259132678,61376.0,3.1313000000000017,7.258159541188739,4867174,890287.9000000001,2319.9328999999966,3230861.200000001,445476.80000000005,104609.03979999994,130660.79429999995,0.8190837229160084,0.1683060848040362,0.012610192279955473,Limit,0.00047664885208541897,0.9382499783241777,0.6552565490314538,0.1638271738845546,0.11776188954088736,0.10555691938586596,0.0031195782356254055,-0.0026429293835399867,0.6926009194316064,0.24564905889257127
BNYC,2015Q4,Other,13,5766,1278187,277543,939071,0,488048,117752,66743,130142,92802,0.028048818566434278,0.0,0.0,,,0.0,,0.0,0.0,,939071,0.0,0.0,0.0,0.0,26339.832100000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2015Q4,Other,14,6327,1426526,362522,984536,0,258470,171832,118927,227913,137689,0.011993326297870262,0.0,0.0,,,0.0,,0.0,0.0,,984536,0.0,0.0,0.0,0.0,11807.861499999995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2015Q4,Other,15,17678,3898703,1329298,2016391,0,169446,232887,206009,567345,515115,0.015692815827882584,0.0,0.0,,,0.0,,0.0,0.0,,2016391,0.0,0.0,0.0,0.0,31642.85259999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,NASDAQ,11,201038,40919980,7583,40909725,0,40877892,30383,797,300,353,0.016417472603396863,0.0201567847962801,36004827.0,0.011806384521719821,0.1643362652457683,4339482.0,0.2599400573616851,565416.0,23.410499999999963,0.9817394626257481,40909725,5916898.800000001,425086.83219999995,1128005.2,555091.2,671634.2893999998,824608.5229,0.8801043517158817,0.10607458251063775,0.013821065773480511,Market,0.010390850395596644,0.18577478093533997,0.9074263999944089,-0.027322048278527133,1.1226268971016682,-0.9582906318558999,0.01882623325990462,-0.008435382864307976,1.2500935890650549,-1.0643188081297148
BNYC,2016Q1,NASDAQ,12,42639,8181692,83553,8097734,0,8076587,10447,3813,4624,1886,0.020950760410258,0.03500796873545117,6619085.0,0.0009550339208515971,0.15727682904812376,1379619.0,4.442237820731665,99030.0,4.675200000000003,3.685192365949712,8097734,1041028.7000000002,6321.450699999994,6128595.699999999,364944.6,169653.68490000017,283485.21869999997,0.8173996577314098,0.17037099514506157,0.012229347123528632,Limit,0.0007806444000259818,0.9304540010822779,0.6596684253968875,0.15773123233452224,0.12636102962933168,0.030915799418792078,0.007316582553583987,-0.0065359381535580055,0.9036404499454299,0.026813551136848024
BNYC,2016Q1,NASDAQ,13,10465,2127693,507908,1577971,0,902679,186093,124382,206530,108053,0.032629349588807414,0.0,0.0,,,0.0,,0.0,0.0,,1577971,0.0,0.0,0.0,0.0,51488.16740000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,NASDAQ,14,9038,1927467,556524,1312743,0,381683,231880,155174,297865,182124,0.021829632380443085,0.0,0.0,,,0.0,,0.0,0.0,,1312743,0.0,0.0,0.0,0.0,28656.697099999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,NASDAQ,15,28258,5942635,2094417,3187587,0,338973,422386,350906,861144,750392,0.020200676091350612,0.0,0.0,,,0.0,,0.0,0.0,,3187587,0.0,0.0,0.0,0.0,64391.41250000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,NYSE,11,373795,77175413,4245,77167891,0,77114889,44570,4606,3116,710,0.010456060825868616,0.011857972315195182,68508426.0,0.0075606516197000324,0.1488507311494794,7807267.0,0.22695578363081464,852198.0,26.793499999999945,1.2179670686859156,77167891,10197529.300000004,517968.34199999983,1771904.3999999994,1037949.0999999999,806872.1620999994,915054.7150999994,0.8877840914429034,0.10117248118132449,0.011043427375772134,Market,0.006712226228911709,0.16855952173164876,0.9188948359306233,-0.031110744487719888,1.0537200552252903,-0.904869324075811,0.010139871179165387,-0.0034276449502536784,1.8507330791730805,-1.6821735574414318
BNYC,2016Q1,NYSE,12,57390,11287106,86753,11199796,0,11174785,13026,4751,5825,200,0.016868992015568865,0.02270626789987961,9195756.0,0.0006051015816426612,0.1500118097957362,1905403.0,4.179010477048688,98637.0,5.022100000000003,11.201888743574928,11199796,1379472.0,5564.366499999991,7962699.1000000015,1104920.7000000002,188929.2693000001,254305.56840000005,0.82106459796232,0.17012836662382064,0.008807035413859323,Limit,0.0004968274868577955,0.9327930437304395,0.6515567862828676,0.1695078116794524,0.08657285048381615,0.06343895931192005,0.004138310030377656,-0.0036414825435198608,0.5823582137659122,0.35043482996452724
BNYC,2016Q1,NYSE,13,7666,1552720,343333,1177986,0,676969,145290,90707,142328,88390,0.03504978998052607,0.0,0.0,,,0.0,,0.0,0.0,,1177986,0.0,0.0,0.0,0.0,41288.16189999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,NYSE,14,12917,2816219,762287,1969046,0,546481,400384,249695,459962,237135,0.016085899110533725,0.0,0.0,,,0.0,,0.0,0.0,,1969046,0.0,0.0,0.0,0.0,31673.875299999992,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,NYSE,15,37082,7861809,2622669,4270379,0,266864,471430,430098,1252782,1183306,0.018143995767120443,0.0,0.0,,,0.0,,0.0,0.0,,4270379,0.0,0.0,0.0,0.0,77481.73850000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,Other,11,246035,53655363,13640,53637272,0,53606146,26328,2719,957,1122,0.01246162227266144,0.014780934983046874,46475571.0,0.007387946043739834,0.16030855435858976,6522166.0,0.3028135438441771,639535.0,21.781499999999966,0.7600525381722659,53637272,7450431.599999998,343359.01089999976,1975000.2000000011,486080.20000000007,668407.4233999999,792809.0301000006,0.8664790222739143,0.12159764575648067,0.011923331969605017,Market,0.006401500264592124,0.18478777220437306,0.9105000770275359,-0.04402105475362161,1.8955850146437951,-1.7352764602852053,0.012546431811735833,-0.006144931547143709,4.1564962002992045,-3.9717084280948316
BNYC,2016Q1,Other,12,35323,7169015,69590,7098150,0,7075210,11180,4811,1999,3340,0.020918672682318635,0.027673967470397208,5481992.0,0.0008735553973810968,0.46867498164900623,1508481.0,4.114978180036738,107677.0,4.479600000000002,11.123287238686071,7098150,2569272.499999999,4788.823699999994,6207366.3999999985,1197722.2000000002,148483.8765,196433.97219999993,0.7723127857258582,0.2125174869508252,0.015169727323316638,Limit,0.0006746580024372539,1.4052057367060429,0.6878659783431109,0.08444680738274724,0.1623597149858272,0.306315266663179,0.004025162645027307,-0.0033505046425900535,0.8479137223062808,0.5572920143997621
BNYC,2016Q1,Other,13,6491,1400493,307549,1027714,0,583396,113458,67447,122622,91229,0.05109174147671436,0.0,0.0,,,0.0,,0.0,0.0,,1027714,0.0,0.0,0.0,0.0,52507.69800000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,Other,14,7430,1658570,463748,1111982,0,347787,205178,124157,230209,139329,0.0131004948821114,0.0,0.0,,,0.0,,0.0,0.0,,1111982,0.0,0.0,0.0,0.0,14567.5145,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q1,Other,15,21062,4672062,1648431,2436327,0,273332,330513,265936,628411,579084,0.015271806206638107,0.0,0.0,,,0.0,,0.0,0.0,,2436327,0.0,0.0,0.0,0.0,37207.1138,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,NASDAQ,11,168635,34228332,26627,34199710,0,34176907,18516,2394,1246,347,0.010665046355656233,0.01623512897623986,30576811.0,0.010308626946086688,0.12059384479303605,3242986.0,0.28846538344599704,379913.0,16.44319999999998,3.143506276436974,34199710,3687375.1999999974,315204.93779999984,935489.2000000002,1194258.9000000001,364741.49250000005,555236.7028000001,0.894066382434237,0.09482495611804895,0.01110866144771403,Market,0.00921659680155182,0.17009276686849092,0.9015811775440139,-0.007514795109776928,0.03071275686080557,0.08988108793223047,0.0139559302602216,-0.004739333458669779,0.05249265849508796,0.11760010837340296
BNYC,2016Q2,NASDAQ,12,26468,5560159,120430,5438462,0,5421669,9826,2476,2387,1302,0.02102432095691758,0.03051536164084627,4171377.0,0.0009051261489910866,0.15501883430819127,1192786.0,4.975113473833528,74299.0,4.420700000000002,16.03230191523439,5438462,646642.0,3775.622399999992,5934245.699999999,1191184.0,114339.9705999999,165956.63470000008,0.7670140933227078,0.21932413980276041,0.013661766874531807,Limit,0.0006942445125110724,1.4290936849425442,0.605790397799126,0.16122369552358173,0.15945130108202485,-0.004432466773833577,0.006002514074175356,-0.005308269561664284,1.5380716135181631,-0.10897792857561894
BNYC,2016Q2,NASDAQ,13,6827,1449679,330731,1074879,0,577957,122882,75527,154808,103959,0.025921582615345527,0.0,0.0,,,0.0,,0.0,0.0,,1074879,0.0,0.0,0.0,0.0,27862.564799999986,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,NASDAQ,14,7665,1670330,439037,1164064,0,327049,212110,130146,270507,162549,0.00636628922464744,0.0,0.0,,,0.0,,0.0,0.0,,1164064,0.0,0.0,0.0,0.0,7410.7680999999975,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,NASDAQ,15,22706,4799834,1650248,2492483,0,209968,271117,254784,711041,645247,0.013536145963683605,0.0,0.0,,,0.0,,0.0,0.0,,2492483,0.0,0.0,0.0,0.0,33738.6137,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581
BNYC,2016Q2,NYSE,12,43391,9066698,130115,8934963,0,8903809,16550,4939,6743,2140,0.010532148818075671,0.018481805789234945,6765126.0,0.00045245044955555795,0.15903623967979313,2084394.0,1.6290141882964546,85443.0,4.3206000000000016,16.951451845089704,8934963,1075900.2000000002,3060.8842999999933,3395507.4000000004,1448382.8999999997,94104.35999999986,165134.25090000004,0.757152100126212,0.23328512944037932,0.009562770433408621,Limit,0.00034257380808403945,0.6625422511542577,0.6008260430532839,0.15632605707292813,0.1275243174908747,0.031511922188918434,0.0032016237612063994,-0.00285904995312236,1.0544332127197045,-0.3918909615654468
BNYC,2016Q2,NYSE,13,5169,1077132,238581,809752,0,427423,104462,58320,117102,70962,0.040605766580385116,0.0,0.0,,,0.0,,0.0,0.0,,809752,0.0,0.0,0.0,0.0,32880.60070000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,NYSE,14,11757,2569357,604471,1871875,0,465293,355854,253021,455198,249123,0.008805219365609353,0.0,0.0,,,0.0,,0.0,0.0,,1871875,0.0,0.0,0.0,0.0,16482.270000000008,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,NYSE,15,33413,7200685,2204662,3966964,0,200611,371598,374164,1149421,1161721,0.01802542717806361,0.0,0.0,,,0.0,,0.0,0.0,,3966964,0.0,0.0,0.0,0.0,71506.22069999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,Other,11,175435,38599567,29186,38567064,0,38538655,19287,4577,4226,319,0.009963034090435304,0.011162161882480877,34547499.0,0.0057916059191433795,0.1181181190568962,3662012.0,0.3830811040488126,357553.0,14.35619999999998,0.9359353718190031,38567064,4080685.6000000024,200085.4997,1402847.6000000003,334646.5,384244.97340000013,430491.8117000004,0.8957772621737553,0.09495179617509904,0.00927094165114565,Market,0.005187988893839572,0.1508587664334522,0.9169889295252092,-0.021211667351453856,0.03417250871638567,0.08394561034051054,0.009190267662417923,-0.004002278768578351,0.046670089578728924,0.10418867685472327
BNYC,2016Q2,Other,12,21346,4614474,96277,4516882,0,4498295,11532,1223,3448,1796,0.007875190120087257,0.021681163997642618,3588583.0,0.0006315931943053834,0.20087923283368397,868705.0,3.1393014889979907,59594.0,2.9159000000000015,29.846669127764542,4516882,720871.8000000002,2266.5245999999956,2727126.8999999994,1778682.4000000001,35571.30449999997,97931.25939999998,0.7944823442365774,0.19232404123021146,0.013193614533211185,Limit,0.000501789641615609,1.157143600386284,0.6688571076631901,0.1256252365733873,0.10237789597770952,0.09850133685597445,0.0034728588025505387,-0.0029710691609349297,0.9802321395339981,0.17691146085228593
BNYC,2016Q2,Other,13,3714,822713,223265,549888,0,300581,60871,36356,69871,51012,0.04894006070327046,0.0,0.0,,,0.0,,0.0,0.0,,549888,0.0,0.0,0.0,0.0,26911.55209999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,Other,14,4989,1154145,342197,736468,0,188321,120576,82758,175547,113607,0.02220358589918367,0.0,0.0,,,0.0,,0.0,0.0,,736468,0.0,0.0,0.0,0.0,16352.230499999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q2,Other,15,12712,2841314,950519,1423687,0,109814,149960,136777,382040,372623,0.014650955863191834,0.0,0.0,,,0.0,,0.0,0.0,,1423687,0.0,0.0,0.0,0.0,20858.375399999994,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,NASDAQ,11,178276,36727713,21566,36703712,0,36638684,59321,3854,1853,0,0.01033531198424835,0.01582535942413671,31673788.0,0.009397150782849216,0.163753965897606,4025715.0,0.5154374316115274,1004209.0,28.21869999999998,1.0920052499031576,36703712,5186708.400000002,297643.3617000001,2075004.2000000002,1096601.5,379344.3145,580849.4345999996,0.8629587110971229,0.10968141314971085,0.027359875753166327,Market,0.008109353127552878,0.2277239451966058,0.9010930928537988,-0.03813438175667594,0.043310043998283754,0.12044392189932224,0.012203656916444405,-0.004094303788891527,0.06402878947098913,0.16369515572561666
BNYC,2016Q3,NASDAQ,12,31899,6937418,132593,6803710,0,6758803,27745,5524,5719,3855,0.019359272808511813,0.028565206468235717,4269397.0,0.0011198304819158276,0.18670172860476547,2344296.0,6.6089481021168,190017.0,9.872199999999989,6.492430150986492,6803710,797103.7999999999,4781.000899999988,15493330.600000005,1233672.1000000003,131714.8779999999,194349.38090000002,0.6275101378512605,0.3445614231059231,0.027928439042816347,Limit,0.0007027049800770444,2.5756692304639683,0.5779951130286054,0.04951502482265513,0.28246571540863846,-0.09576398680387299,0.005761959086232334,-0.00505925410615529,2.0241242860685573,0.551544944395411
BNYC,2016Q3,NASDAQ,13,7950,1672283,387258,1230127,0,652573,146309,92215,172491,111229,0.05495759624819226,0.0,0.0,,,0.0,,0.0,0.0,,1230127,0.0,0.0,0.0,0.0,67604.823,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,NASDAQ,14,9259,2008125,527761,1385957,200,317884,235286,166063,329247,236624,0.011258379245641006,0.0,0.0,,,0.0,,0.0,0.0,,1386157,0.0,0.0,0.0,0.0,15605.8812,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,NASDAQ,15,25269,5346559,1850919,2699248,0,192688,290238,284146,740343,722961,0.022676239345180593,0.0,0.0,,,0.0,,0.0,0.0,,2699248,0.0,0.0,0.0,0.0,61208.793700000024,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,NYSE,11,332374,68942341,7705,68930356,0,68831469,88725,2984,6394,784,0.007775644917603491,0.009978704659526215,61246914.0,0.005898802442519798,0.16767814456741462,6044780.0,0.5484423916172305,1638662.0,36.94789999999999,1.0381237863574055,68930356,10269768.90000001,361283.4459,3315213.6000000024,1701133.9999999988,535977.9722999993,687835.6646000007,0.8885332610207323,0.08769401974363805,0.023772719235629656,Market,0.005241282170369176,0.22176175181802354,0.9062323006281914,-0.01769903960745911,0.0349699585772102,0.13270818599020442,0.007088173868607482,-0.0018468916982383055,0.04732401998329457,0.17443773183472897
BNYC,2016Q3,NYSE,12,55124,11381874,198454,11182079,0,11118586,38485,9172,9953,3888,0.012014721233860014,0.017287416391889215,6555578.0,0.0007346198001152588,0.18851320203954555,4403103.0,3.658880544016344,223398.0,11.87189999999999,1.8589580032050426,11182079,1235813.0,4815.857399999988,16110427.899999997,415287.5000000001,134349.56200000015,193309.25580000016,0.5862575286760181,0.3937642543931231,0.019978216930858744,Limit,0.00043067638853204205,1.5883923195319938,0.5646255520407595,0.02163197663525862,0.19282773450081123,-0.004314532461265674,0.0032827569505483726,-0.0028520805620163305,2.1931993810887973,-0.6048070615568035
BNYC,2016Q3,NYSE,13,5686,1191190,293266,857606,0,436747,104988,67663,128854,79622,0.029421531449173623,0.0,0.0,,,0.0,,0.0,0.0,,857606,0.0,0.0,0.0,0.0,25232.081899999994,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,NYSE,14,13484,2920933,727489,2084842,0,446557,387458,273500,555728,313342,0.01494061012776988,0.0,0.0,,,0.0,,0.0,0.0,,2084842,0.0,0.0,0.0,0.0,31148.81150000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,NYSE,15,36897,7856936,2457986,4193873,0,200965,359085,375204,1188924,1260704,0.02437707427001248,0.0,0.0,,,0.0,,0.0,0.0,,4193873,0.0,0.0,0.0,0.0,102234.35360000005,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,Other,11,168649,37131475,19545,37109452,0,37040854,59489,6022,2837,250,0.009683789202815499,0.011451174283037116,33272762.0,0.0057233218630902945,0.1587732812803458,3168994.0,0.663057613867366,667696.0,16.59059999999998,1.0203132862859743,37109452,5282825.600000001,190430.72619999995,2101225.5999999996,681259.0999999999,359360.1106,424946.8024000003,0.8966115155782952,0.08539587165016611,0.017992612771538637,Market,0.0051315962898077815,0.21733843711839237,0.9244763720964624,-0.02786485651816717,0.03708864364575949,0.1216846376345863,0.008980196797252885,-0.003848600507445103,0.05612516556572695,0.16121327155266543
BNYC,2016Q3,Other,12,17743,3863719,74489,3788845,0,3764819,14199,3562,3670,1257,0.014966735561892854,0.022713670762461894,2521334.0,0.0007808401028979098,0.20413388309521868,1171863.0,5.114065637365461,95648.0,4.251500000000002,14.990951196052192,3788845,514689.7000000001,1968.7586999999985,5992984.300000001,1433854.5,56706.641199999925,86058.57789999993,0.6654624298433955,0.3092929375574878,0.025244632599116617,Limit,0.00051961975219361,2.096028868956107,0.6327313221798593,0.03273110766353626,0.2235118823006014,-0.019377999205382718,0.0035376897352142334,-0.003018069983020623,1.626702422136013,0.46932644682009417
BNYC,2016Q3,Other,13,3393,772063,218479,503572,0,253069,55314,32297,70551,55733,0.03238954608278461,0.0,0.0,,,0.0,,0.0,0.0,,503572,0.0,0.0,0.0,0.0,16310.468500000012,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,Other,14,4665,1075388,334044,670183,0,153612,108342,75043,151015,122438,0.00986859902444556,0.0,0.0,,,0.0,,0.0,0.0,,670183,0.0,0.0,0.0,0.0,6613.7672999999995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q3,Other,15,10833,2438735,862896,1118912,0,96512,125289,110521,283360,281901,0.009334292241034152,0.0,0.0,,,0.0,,0.0,0.0,,1118912,0.0,0.0,0.0,0.0,10444.251600000005,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NASDAQ,11,193362,39813044,13503,39797787,0,39768522,23668,2455,2992,0,0.017438685037939432,0.019888787509717558,34125557.0,0.011571733024020677,0.1364753870537556,4484308.0,0.3597435769353935,1187922.0,37.87699999999998,1.817793929231043,39797787,4657298.599999999,394891.83489999996,1613201.0000000005,2159397.399999999,694021.0727000004,791529.7289999998,0.857473733401307,0.11267732047513095,0.029848946123562096,Market,0.009922457118030205,0.21181823501894712,0.9116462212740333,-0.05417248787272633,0.034202206819445954,0.10227318023430963,0.01426033984590057,-0.004337882727870366,0.06411438199078999,0.14770385302815714
BNYC,2016Q4,NASDAQ,12,36910,7973718,106587,7866065,0,7806528,32450,9453,10653,4847,0.02234765786959553,0.037017306175324026,4859164.0,0.002286168093935503,0.16919931082795311,2772105.0,5.136347071990415,234796.0,11.05999999999999,6.40429223666502,7866065,822167.2,11108.865700000015,14238493.399999991,1503702.2,175788.12939999998,291180.53650000016,0.6177375854382083,0.3524131824489119,0.02984923211287982,Limit,0.0014122519582535887,2.1058003970218895,0.6234887754225539,-0.005751189984345539,0.3525847598978323,-0.18338544906987916,0.007103699500280923,-0.005691447542027335,2.1555397182265312,-0.04973932120464175
BNYC,2016Q4,NASDAQ,13,9323,1926257,448542,1425731,0,826525,168887,92361,177437,104116,0.016093671246539498,0.0,0.0,,,0.0,,0.0,0.0,,1425731,0.0,0.0,0.0,0.0,22945.246000000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NASDAQ,14,10358,2227200,630469,1483115,0,361349,238565,172322,343776,248265,0.01798462175893306,0.0,0.0,,,0.0,,0.0,0.0,,1483115,0.0,0.0,0.0,0.0,26673.262300000006,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NASDAQ,15,24924,5283236,1862573,2673836,0,238594,321712,257937,723805,673335,0.021918825350545068,0.0,0.0,,,0.0,,0.0,0.0,,2673836,0.0,0.0,0.0,0.0,58607.344300000026,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NYSE,11,375488,77489503,8914,77475633,0,77449706,18172,4483,2972,300,0.00767110478723033,0.01077924659098946,69425468.0,0.007075737517534626,0.11993346015326817,6250558.0,0.37477249231188625,1799607.0,46.25969999999997,0.8135327324243566,77475633,8326436.599999994,491236.3885999996,2342537.1999999993,1464039.1999999993,594323.6992000001,835128.9529000005,0.8960942339122289,0.08067772740882286,0.023228038678948258,Market,0.006340527590139207,0.15660424484689262,0.9258255036257351,-0.02973126971350626,0.032296850421769795,0.08763660973149837,0.007937715889126479,-0.0015971882989872718,0.049043417752121676,0.10756082709477094
BNYC,2016Q4,NYSE,12,56665,11529149,172980,11353979,0,11316509,16887,6159,9149,4384,0.009592806134307616,0.019347599277751,7039061.0,0.00078591205559946,0.13913395550912258,4084743.0,2.7807450799230224,230175.0,11.865699999999986,2.4293229064841966,11353979,979372.3999999999,5532.08289999999,11358629.000000006,559169.3999999999,108916.51939999984,219672.2359,0.6199642433723015,0.3597631279747831,0.020272628652915424,Limit,0.00048723737290688935,1.1359163866693787,0.6116760816261854,0.00828816174611613,0.3512228069535563,-0.2120888514444337,0.0037164138858681896,-0.0032291765129613004,1.1462279700012223,-0.010311583331843677
BNYC,2016Q4,NYSE,13,6483,1327587,314635,975702,0,540433,110548,68050,139522,83440,0.031748775650762215,0.0,0.0,,,0.0,,0.0,0.0,,975702,0.0,0.0,0.0,0.0,30977.343899999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NYSE,14,13657,2936856,710179,2104243,0,470078,376509,282530,536797,320140,0.010633856403466709,0.0,0.0,,,0.0,,0.0,0.0,,2104243,0.0,0.0,0.0,0.0,22376.217899999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NYSE,15,34498,7269019,2297587,3828778,0,183870,316453,348505,1068775,1171832,0.011991051870858008,0.0,0.0,,,0.0,,0.0,0.0,,3828778,0.0,0.0,0.0,0.0,45911.07559999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,Other,11,217805,48027921,5327,48019720,0,47999221,16625,2107,1767,0,0.010117238515759772,0.011434427389414189,43453912.0,0.005957327913307322,0.13635255210163813,3656107.0,0.4070021200145401,909701.0,19.67569999999997,0.7552912440461204,48019720,5925051.799999999,258869.2029,1488043.3000000003,687089.1999999997,485826.9606999999,549078.0016000003,0.9049180628291876,0.0761376159627753,0.018944321208037032,Market,0.005390893634948308,0.1686845383521603,0.9362492317014833,-0.0313311688722957,0.052849876094418984,0.08350267600721914,0.008375233333618611,-0.002984339698670303,0.06988992077636273,0.09879461757579756
