MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT,Broker,Rebate,MktShare,Rebate_Dummy,Broker_Size
BNYC,2016 Q1,NASDAQ,11,201038,40919980,7583,40909725,0,40877892,30383,797,300,353,0.016417472603396863,0.0201567847962801,36004827.0,0.011806384521719821,0.1643362652457683,4339482.0,0.2599400573616851,565416.0,23.410499999999963,0.9817394626257481,40909725,5916898.800000001,425086.83219999995,1128005.2,555091.2,671634.2893999998,824608.5229,0.8801043517158817,0.10607458251063775,0.013821065773480511,Market,0.010390850395596644,0.18577478093533997,0.9074263999944089,-0.027322048278527133,1.1226268971016682,-0.9582906318558999,0.01882623325990462,-0.008435382864307976,1.2500935890650549,-1.0643188081297148,Insigneo Securities,0.0,0.8056,0,
BNYC,2016 Q1,NASDAQ,12,42639,8181692,83553,8097734,0,8076587,10447,3813,4624,1886,0.020950760410258,0.03500796873545117,6619085.0,0.0009550339208515971,0.15727682904812376,1379619.0,4.442237820731665,99030.0,4.675200000000003,3.685192365949712,8097734,1041028.7000000002,6321.450699999994,6128595.699999999,364944.6,169653.68490000017,283485.21869999997,0.8173996577314098,0.17037099514506157,0.012229347123528632,Limit,0.0007806444000259818,0.9304540010822779,0.6596684253968875,0.15773123233452224,0.12636102962933168,0.030915799418792078,0.007316582553583987,-0.0065359381535580055,0.9036404499454299,0.026813551136848024,Bank of the West,0.0,0.8231,0,
BNYC,2016 Q1,NASDAQ,12,42639,8181692,83553,8097734,0,8076587,10447,3813,4624,1886,0.020950760410258,0.03500796873545117,6619085.0,0.0009550339208515971,0.15727682904812376,1379619.0,4.442237820731665,99030.0,4.675200000000003,3.685192365949712,8097734,1041028.7000000002,6321.450699999994,6128595.699999999,364944.6,169653.68490000017,283485.21869999997,0.8173996577314098,0.17037099514506157,0.012229347123528632,Limit,0.0007806444000259818,0.9304540010822779,0.6596684253968875,0.15773123233452224,0.12636102962933168,0.030915799418792078,0.007316582553583987,-0.0065359381535580055,0.9036404499454299,0.026813551136848024,Insigneo Securities,0.0,0.5157,0,
BNYC,2016 Q1,NYSE,11,373795,77175413,4245,77167891,0,77114889,44570,4606,3116,710,0.010456060825868616,0.011857972315195182,68508426.0,0.0075606516197000324,0.1488507311494794,7807267.0,0.22695578363081464,852198.0,26.793499999999945,1.2179670686859156,77167891,10197529.300000004,517968.34199999983,1771904.3999999994,1037949.0999999999,806872.1620999994,915054.7150999994,0.8877840914429034,0.10117248118132449,0.011043427375772134,Market,0.006712226228911709,0.16855952173164876,0.9188948359306233,-0.031110744487719888,1.0537200552252903,-0.904869324075811,0.010139871179165387,-0.0034276449502536784,1.8507330791730805,-1.6821735574414318,Bank of the West,0.0,0.9091,0,
BNYC,2016 Q1,NYSE,11,373795,77175413,4245,77167891,0,77114889,44570,4606,3116,710,0.010456060825868616,0.011857972315195182,68508426.0,0.0075606516197000324,0.1488507311494794,7807267.0,0.22695578363081464,852198.0,26.793499999999945,1.2179670686859156,77167891,10197529.300000004,517968.34199999983,1771904.3999999994,1037949.0999999999,806872.1620999994,915054.7150999994,0.8877840914429034,0.10117248118132449,0.011043427375772134,Market,0.006712226228911709,0.16855952173164876,0.9188948359306233,-0.031110744487719888,1.0537200552252903,-0.904869324075811,0.010139871179165387,-0.0034276449502536784,1.8507330791730805,-1.6821735574414318,Insigneo Securities,0.0,0.7156,0,
BNYC,2016 Q1,NYSE,12,57390,11287106,86753,11199796,0,11174785,13026,4751,5825,200,0.016868992015568865,0.02270626789987961,9195756.0,0.0006051015816426612,0.1500118097957362,1905403.0,4.179010477048688,98637.0,5.022100000000003,11.201888743574928,11199796,1379472.0,5564.366499999991,7962699.1000000015,1104920.7000000002,188929.2693000001,254305.56840000005,0.82106459796232,0.17012836662382064,0.008807035413859323,Limit,0.0004968274868577955,0.9327930437304395,0.6515567862828676,0.1695078116794524,0.08657285048381615,0.06343895931192005,0.004138310030377656,-0.0036414825435198608,0.5823582137659122,0.35043482996452724,Bank of the West,0.0,0.8571,0,
BNYC,2016 Q1,NYSE,12,57390,11287106,86753,11199796,0,11174785,13026,4751,5825,200,0.016868992015568865,0.02270626789987961,9195756.0,0.0006051015816426612,0.1500118097957362,1905403.0,4.179010477048688,98637.0,5.022100000000003,11.201888743574928,11199796,1379472.0,5564.366499999991,7962699.1000000015,1104920.7000000002,188929.2693000001,254305.56840000005,0.82106459796232,0.17012836662382064,0.008807035413859323,Limit,0.0004968274868577955,0.9327930437304395,0.6515567862828676,0.1695078116794524,0.08657285048381615,0.06343895931192005,0.004138310030377656,-0.0036414825435198608,0.5823582137659122,0.35043482996452724,Insigneo Securities,0.0,0.4315,0,
BNYC,2016 Q1,Other,11,246035,53655363,13640,53637272,0,53606146,26328,2719,957,1122,0.01246162227266144,0.014780934983046874,46475571.0,0.007387946043739834,0.16030855435858976,6522166.0,0.3028135438441771,639535.0,21.781499999999966,0.7600525381722659,53637272,7450431.599999998,343359.01089999976,1975000.2000000011,486080.20000000007,668407.4233999999,792809.0301000006,0.8664790222739143,0.12159764575648067,0.011923331969605017,Market,0.006401500264592124,0.18478777220437306,0.9105000770275359,-0.04402105475362161,1.8955850146437951,-1.7352764602852053,0.012546431811735833,-0.006144931547143709,4.1564962002992045,-3.9717084280948316,Bank of the West,0.0,0.8599,0,
BNYC,2016 Q1,Other,11,246035,53655363,13640,53637272,0,53606146,26328,2719,957,1122,0.01246162227266144,0.014780934983046874,46475571.0,0.007387946043739834,0.16030855435858976,6522166.0,0.3028135438441771,639535.0,21.781499999999966,0.7600525381722659,53637272,7450431.599999998,343359.01089999976,1975000.2000000011,486080.20000000007,668407.4233999999,792809.0301000006,0.8664790222739143,0.12159764575648067,0.011923331969605017,Market,0.006401500264592124,0.18478777220437306,0.9105000770275359,-0.04402105475362161,1.8955850146437951,-1.7352764602852053,0.012546431811735833,-0.006144931547143709,4.1564962002992045,-3.9717084280948316,Insigneo Securities,0.0,0.7675,0,
BNYC,2016 Q1,Other,11,246035,53655363,13640,53637272,0,53606146,26328,2719,957,1122,0.01246162227266144,0.014780934983046874,46475571.0,0.007387946043739834,0.16030855435858976,6522166.0,0.3028135438441771,639535.0,21.781499999999966,0.7600525381722659,53637272,7450431.599999998,343359.01089999976,1975000.2000000011,486080.20000000007,668407.4233999999,792809.0301000006,0.8664790222739143,0.12159764575648067,0.011923331969605017,Market,0.006401500264592124,0.18478777220437306,0.9105000770275359,-0.04402105475362161,1.8955850146437951,-1.7352764602852053,0.012546431811735833,-0.006144931547143709,4.1564962002992045,-3.9717084280948316,Deutsche,,0.0,1,20450085061.0
BNYC,2016 Q1,Other,12,35323,7169015,69590,7098150,0,7075210,11180,4811,1999,3340,0.020918672682318635,0.027673967470397208,5481992.0,0.0008735553973810968,0.46867498164900623,1508481.0,4.114978180036738,107677.0,4.479600000000002,11.123287238686071,7098150,2569272.499999999,4788.823699999994,6207366.3999999985,1197722.2000000002,148483.8765,196433.97219999993,0.7723127857258582,0.2125174869508252,0.015169727323316638,Limit,0.0006746580024372539,1.4052057367060429,0.6878659783431109,0.08444680738274724,0.1623597149858272,0.306315266663179,0.004025162645027307,-0.0033505046425900535,0.8479137223062808,0.5572920143997621,Bank of the West,0.0,0.7082,0,
BNYC,2016 Q1,Other,12,35323,7169015,69590,7098150,0,7075210,11180,4811,1999,3340,0.020918672682318635,0.027673967470397208,5481992.0,0.0008735553973810968,0.46867498164900623,1508481.0,4.114978180036738,107677.0,4.479600000000002,11.123287238686071,7098150,2569272.499999999,4788.823699999994,6207366.3999999985,1197722.2000000002,148483.8765,196433.97219999993,0.7723127857258582,0.2125174869508252,0.015169727323316638,Limit,0.0006746580024372539,1.4052057367060429,0.6878659783431109,0.08444680738274724,0.1623597149858272,0.306315266663179,0.004025162645027307,-0.0033505046425900535,0.8479137223062808,0.5572920143997621,Insigneo Securities,0.0,0.6755,0,
BNYC,2016 Q1,Other,12,35323,7169015,69590,7098150,0,7075210,11180,4811,1999,3340,0.020918672682318635,0.027673967470397208,5481992.0,0.0008735553973810968,0.46867498164900623,1508481.0,4.114978180036738,107677.0,4.479600000000002,11.123287238686071,7098150,2569272.499999999,4788.823699999994,6207366.3999999985,1197722.2000000002,148483.8765,196433.97219999993,0.7723127857258582,0.2125174869508252,0.015169727323316638,Limit,0.0006746580024372539,1.4052057367060429,0.6878659783431109,0.08444680738274724,0.1623597149858272,0.306315266663179,0.004025162645027307,-0.0033505046425900535,0.8479137223062808,0.5572920143997621,Deutsche,,0.0,1,20450085061.0
BNYC,2016 Q2,NASDAQ,11,168635,34228332,26627,34199710,0,34176907,18516,2394,1246,347,0.010665046355656233,0.01623512897623986,30576811.0,0.010308626946086688,0.12059384479303605,3242986.0,0.28846538344599704,379913.0,16.44319999999998,3.143506276436974,34199710,3687375.1999999974,315204.93779999984,935489.2000000002,1194258.9000000001,364741.49250000005,555236.7028000001,0.894066382434237,0.09482495611804895,0.01110866144771403,Market,0.00921659680155182,0.17009276686849092,0.9015811775440139,-0.007514795109776928,0.03071275686080557,0.08988108793223047,0.0139559302602216,-0.004739333458669779,0.05249265849508796,0.11760010837340296,Bank of the West,0.0,0.7648,0,
BNYC,2016 Q2,NASDAQ,11,168635,34228332,26627,34199710,0,34176907,18516,2394,1246,347,0.010665046355656233,0.01623512897623986,30576811.0,0.010308626946086688,0.12059384479303605,3242986.0,0.28846538344599704,379913.0,16.44319999999998,3.143506276436974,34199710,3687375.1999999974,315204.93779999984,935489.2000000002,1194258.9000000001,364741.49250000005,555236.7028000001,0.894066382434237,0.09482495611804895,0.01110866144771403,Market,0.00921659680155182,0.17009276686849092,0.9015811775440139,-0.007514795109776928,0.03071275686080557,0.08988108793223047,0.0139559302602216,-0.004739333458669779,0.05249265849508796,0.11760010837340296,Boenning Scattergood,1.0,0.0065,1,262115.0
BNYC,2016 Q2,NASDAQ,11,168635,34228332,26627,34199710,0,34176907,18516,2394,1246,347,0.010665046355656233,0.01623512897623986,30576811.0,0.010308626946086688,0.12059384479303605,3242986.0,0.28846538344599704,379913.0,16.44319999999998,3.143506276436974,34199710,3687375.1999999974,315204.93779999984,935489.2000000002,1194258.9000000001,364741.49250000005,555236.7028000001,0.894066382434237,0.09482495611804895,0.01110866144771403,Market,0.00921659680155182,0.17009276686849092,0.9015811775440139,-0.007514795109776928,0.03071275686080557,0.08988108793223047,0.0139559302602216,-0.004739333458669779,0.05249265849508796,0.11760010837340296,Deutsche,1.0,0.23199999999999998,1,20450085061.0
BNYC,2016 Q2,NASDAQ,11,168635,34228332,26627,34199710,0,34176907,18516,2394,1246,347,0.010665046355656233,0.01623512897623986,30576811.0,0.010308626946086688,0.12059384479303605,3242986.0,0.28846538344599704,379913.0,16.44319999999998,3.143506276436974,34199710,3687375.1999999974,315204.93779999984,935489.2000000002,1194258.9000000001,364741.49250000005,555236.7028000001,0.894066382434237,0.09482495611804895,0.01110866144771403,Market,0.00921659680155182,0.17009276686849092,0.9015811775440139,-0.007514795109776928,0.03071275686080557,0.08988108793223047,0.0139559302602216,-0.004739333458669779,0.05249265849508796,0.11760010837340296,Edward Jones,0.0,0.0002,0,354210.0
BNYC,2016 Q2,NASDAQ,11,168635,34228332,26627,34199710,0,34176907,18516,2394,1246,347,0.010665046355656233,0.01623512897623986,30576811.0,0.010308626946086688,0.12059384479303605,3242986.0,0.28846538344599704,379913.0,16.44319999999998,3.143506276436974,34199710,3687375.1999999974,315204.93779999984,935489.2000000002,1194258.9000000001,364741.49250000005,555236.7028000001,0.894066382434237,0.09482495611804895,0.01110866144771403,Market,0.00921659680155182,0.17009276686849092,0.9015811775440139,-0.007514795109776928,0.03071275686080557,0.08988108793223047,0.0139559302602216,-0.004739333458669779,0.05249265849508796,0.11760010837340296,Insigneo Securities,0.0,0.5984,0,
BNYC,2016 Q2,NASDAQ,12,26468,5560159,120430,5438462,0,5421669,9826,2476,2387,1302,0.02102432095691758,0.03051536164084627,4171377.0,0.0009051261489910866,0.15501883430819127,1192786.0,4.975113473833528,74299.0,4.420700000000002,16.03230191523439,5438462,646642.0,3775.622399999992,5934245.699999999,1191184.0,114339.9705999999,165956.63470000008,0.7670140933227078,0.21932413980276041,0.013661766874531807,Limit,0.0006942445125110724,1.4290936849425442,0.605790397799126,0.16122369552358173,0.15945130108202485,-0.004432466773833577,0.006002514074175356,-0.005308269561664284,1.5380716135181631,-0.10897792857561894,Bank of the West,0.0,0.6271,0,
BNYC,2016 Q2,NASDAQ,12,26468,5560159,120430,5438462,0,5421669,9826,2476,2387,1302,0.02102432095691758,0.03051536164084627,4171377.0,0.0009051261489910866,0.15501883430819127,1192786.0,4.975113473833528,74299.0,4.420700000000002,16.03230191523439,5438462,646642.0,3775.622399999992,5934245.699999999,1191184.0,114339.9705999999,165956.63470000008,0.7670140933227078,0.21932413980276041,0.013661766874531807,Limit,0.0006942445125110724,1.4290936849425442,0.605790397799126,0.16122369552358173,0.15945130108202485,-0.004432466773833577,0.006002514074175356,-0.005308269561664284,1.5380716135181631,-0.10897792857561894,Boenning Scattergood,1.0,0.0027,1,262115.0
BNYC,2016 Q2,NASDAQ,12,26468,5560159,120430,5438462,0,5421669,9826,2476,2387,1302,0.02102432095691758,0.03051536164084627,4171377.0,0.0009051261489910866,0.15501883430819127,1192786.0,4.975113473833528,74299.0,4.420700000000002,16.03230191523439,5438462,646642.0,3775.622399999992,5934245.699999999,1191184.0,114339.9705999999,165956.63470000008,0.7670140933227078,0.21932413980276041,0.013661766874531807,Limit,0.0006942445125110724,1.4290936849425442,0.605790397799126,0.16122369552358173,0.15945130108202485,-0.004432466773833577,0.006002514074175356,-0.005308269561664284,1.5380716135181631,-0.10897792857561894,Deutsche,1.0,0.0,1,20450085061.0
BNYC,2016 Q2,NASDAQ,12,26468,5560159,120430,5438462,0,5421669,9826,2476,2387,1302,0.02102432095691758,0.03051536164084627,4171377.0,0.0009051261489910866,0.15501883430819127,1192786.0,4.975113473833528,74299.0,4.420700000000002,16.03230191523439,5438462,646642.0,3775.622399999992,5934245.699999999,1191184.0,114339.9705999999,165956.63470000008,0.7670140933227078,0.21932413980276041,0.013661766874531807,Limit,0.0006942445125110724,1.4290936849425442,0.605790397799126,0.16122369552358173,0.15945130108202485,-0.004432466773833577,0.006002514074175356,-0.005308269561664284,1.5380716135181631,-0.10897792857561894,Edward Jones,0.0,0.0,0,354210.0
BNYC,2016 Q2,NASDAQ,12,26468,5560159,120430,5438462,0,5421669,9826,2476,2387,1302,0.02102432095691758,0.03051536164084627,4171377.0,0.0009051261489910866,0.15501883430819127,1192786.0,4.975113473833528,74299.0,4.420700000000002,16.03230191523439,5438462,646642.0,3775.622399999992,5934245.699999999,1191184.0,114339.9705999999,165956.63470000008,0.7670140933227078,0.21932413980276041,0.013661766874531807,Limit,0.0006942445125110724,1.4290936849425442,0.605790397799126,0.16122369552358173,0.15945130108202485,-0.004432466773833577,0.006002514074175356,-0.005308269561664284,1.5380716135181631,-0.10897792857561894,Insigneo Securities,0.0,0.2535,0,
BNYC,2016 Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581,Bank of the West,0.0,0.8031,0,
BNYC,2016 Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581,Boenning Scattergood,1.0,0.0094,1,262115.0
BNYC,2016 Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581,Credit Suisse,1.0,0.0294,1,32667205103.0
BNYC,2016 Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581,Deutsche,1.0,0.1991,1,20450085061.0
BNYC,2016 Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581,Edward Jones,0.0,0.0003,0,354210.0
BNYC,2016 Q2,NYSE,11,322487,66676871,14296,66658859,0,66639639,12148,3470,3302,300,0.007672297179584181,0.009817339819752984,60001090.0,0.006438343436760896,0.11590945097830709,6043652.0,0.22633027182901985,614117.0,21.183799999999955,0.9833606625447592,66658859,6954693.399999991,386307.62399999984,1367861.3999999994,603898.4999999999,511426.5758999996,654412.6707999996,0.9001217677608313,0.09066539827811934,0.009212833961049348,Market,0.005795293075748564,0.13391248266040662,0.9053902926233831,-0.005268524862551804,0.027077932354245025,0.08883151862406206,0.007171520617489959,-0.0013762275417413955,0.036352638638420816,0.09755984402198581,Insigneo Securities,0.0,0.6291,0,
